analysis_spec,sample_role,ccn_str,facility_name_treatment,analysis_state,year,ever_treated,treat_year,post_treat,event_time,did_treat,deal_id,reit_name,platform_name,ownership_effective_date,source_group,verification_tier,ltcfocus_state,ltcfocus_county,facility_name_ltcfocus,ltcfocus_total_beds,ltcfocus_occupancy_pct,ltcfocus_residents,baseline_medicaid_share,baseline_medicaid_n_years,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,ltcfocus_medicaid_share,ltcfocus_medicare_share,ltcfocus_directcare_hprd,ltcfocus_rn_hprd,ltcfocus_lpn_hprd,ltcfocus_cna_hprd,sample_main_staffing,treated_ever,matched_sample,analysis_sample_label
reit_extended_same_state_matched,treated,395172,"MANOR AT PENN VILLAGE, THE",PA,2020,1,2019.0,1,1.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,109.0,"MANOR AT PENN VILLAGE, THE",159.0,70.44,,68.978,10.0,2009.0,2018.0,treated_all_preyears,,68.75,10.71,2.968239867574239,0.3909263296088588,0.9082747192374104,1.6690388187279708,1,1,1,REIT002
reit_extended_same_state_matched,treated,395172,"MANOR AT PENN VILLAGE, THE",PA,2021,1,2019.0,1,2.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,109.0,"MANOR AT PENN VILLAGE, THE",159.0,70.44,,68.978,10.0,2009.0,2018.0,treated_all_preyears,,68.75,10.71,3.004,0.497,0.829,1.677,1,1,1,REIT002
reit_extended_same_state_matched,treated,395172,"MANOR AT PENN VILLAGE, THE",PA,2022,1,2019.0,1,3.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,109.0,"MANOR AT PENN VILLAGE, THE",159.0,72.96,,68.978,10.0,2009.0,2018.0,treated_all_preyears,,73.28,9.48,3.1237,0.4607,0.989,1.6739,1,1,1,REIT002
reit_extended_same_state_matched,treated,395172,"MANOR AT PENN VILLAGE, THE",PA,2023,1,2019.0,1,4.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,109.0,"MANOR AT PENN VILLAGE, THE",159.0,73.58,,68.978,10.0,2009.0,2018.0,treated_all_preyears,,63.25,13.68,3.14,0.3403,0.9029,1.8968,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2009,1,2019.0,0,-10.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,96.67,4.0,63.4,10.0,2009.0,2018.0,treated_all_preyears,,69.83,14.66,3.1163793103448274,0.3306034482758621,0.7004310344827587,2.0853448275862068,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2010,1,2019.0,0,-9.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,100.0,3.0,63.4,10.0,2009.0,2018.0,treated_all_preyears,,67.5,18.33,3.07875,0.3266666666666667,0.7050000000000001,2.0470833333333336,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2011,1,2019.0,0,-8.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,90.83,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,63.3,25.69,3.182,0.308,0.81,2.064,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2012,1,2019.0,0,-7.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,91.67,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,62.73,17.27,3.32,0.315,0.779,2.226,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2013,1,2019.0,0,-6.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,94.17,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,59.29,21.24,3.415,0.381,0.785,2.25,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2014,1,2019.0,0,-5.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,95.83,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,60.87,15.65,3.419,0.273,0.766,2.38,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2015,1,2019.0,0,-4.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,87.5,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,54.29,20.95,3.247,0.309,0.773,2.165,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2016,1,2019.0,0,-3.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,97.5,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,59.83,22.22,2.737,0.315,0.672,1.749,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2017,1,2019.0,0,-2.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,91.67,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,68.18,20.91,3.09,0.311,0.712,2.067,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2018,1,2019.0,0,-1.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,91.67,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,68.18,20.91,3.09,0.311,0.712,2.067,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2019,1,2019.0,1,0.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,82.5,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,75.76,16.16,2.741767206219899,0.2871989876743044,0.5883185084448926,1.8662497101007016,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2020,1,2019.0,1,1.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,64.17,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,66.23,20.78,2.891422663560474,0.387623211026985,0.6481464647641235,1.855652987769365,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2021,1,2019.0,1,2.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,64.17,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,66.23,20.78,2.822,0.474,0.736,1.612,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2022,1,2019.0,1,3.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,78.33,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,45.74,14.89,2.6736,0.3614,0.7148,1.5974,1,1,1,REIT002
reit_extended_same_state_matched,treated,395265,"PAVILION AT ST LUKE VILLAGE, THE",PA,2023,1,2019.0,1,4.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,79.0,"PAVILION AT ST LUKE VILLAGE, THE",120.0,83.33,,63.4,10.0,2009.0,2018.0,treated_all_preyears,,33.0,24.0,3.2248,0.3016,0.9726,1.9507,1,1,1,REIT002
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2009,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,107.0,93.46,0.0,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,69.0,10.0,3.3995000000000006,1.1425,0.2855,1.9715,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2010,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,107.0,100.0,3.0,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,61.68,19.63,2.9752336448598133,0.8906542056074767,0.3327102803738317,1.751869158878505,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2011,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,93.4,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,69.7,14.14,4.097,1.154,0.288,2.655,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2012,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,97.17,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,66.99,17.48,3.467,1.193,0.388,1.886,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2013,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,97.17,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.64,13.59,3.488,1.11,0.444,1.935,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2014,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,95.28,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,84.16,5.94,3.101,0.85,0.424,1.828,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2015,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,99.06,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,86.67,8.57,3.027,0.807,0.433,1.787,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2016,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,89.62,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,91.58,7.37,3.122,0.593,0.612,1.917,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2017,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,92.45,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,87.76,2.04,3.164,0.505,0.76,1.899,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2018,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,92.45,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,87.76,2.04,3.164,0.505,0.76,1.899,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2019,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,100.0,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,86.79,2.83,3.1232516531292305,0.5029354043007394,0.6934974487139435,1.9268188001145472,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2020,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,100.0,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,86.79,2.83,3.0059065395388926,0.5720748437836672,0.6392939775910365,1.7945377181641886,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2021,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,97.17,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.64,9.71,2.842,0.619,0.607,1.616,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2022,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,97.17,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.64,9.71,3.1229,0.6048,0.5503,1.9677,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395342,HOPKINS CENTER,PA,2023,0,,0,,0,,,,,,,PA,91.0,HOPKINS CENTER,106.0,92.45,,75.56222222222222,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,85.71,0.0,2.9156,0.3711,0.8653,1.6793,1,0,1,control_same_state_matched
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2009,1,2019.0,0,-10.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,83.65,8.0,64.001,10.0,2009.0,2018.0,treated_all_preyears,,56.32,18.39,3.5005747126436777,0.3827586206896551,1.2333333333333334,1.8844827586206896,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2010,1,2019.0,0,-9.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,96.15,2.0,64.001,10.0,2009.0,2018.0,treated_all_preyears,,62.0,15.0,3.3144999999999993,0.2285,1.1144999999999998,1.9715,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2011,1,2019.0,0,-8.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,93.27,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,59.79,15.46,3.067,0.307,0.913,1.847,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2012,1,2019.0,0,-7.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,92.31,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,63.54,13.54,2.547,0.155,0.833,1.559,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2013,1,2019.0,0,-6.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,91.35,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,64.21,8.42,3.489,0.356,1.1,2.033,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2014,1,2019.0,0,-5.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,92.31,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,54.17,14.58,3.453,0.354,1.087,2.012,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2015,1,2019.0,0,-4.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,92.31,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,63.54,11.46,2.886,0.309,0.809,1.768,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2016,1,2019.0,0,-3.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,83.65,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,74.71,3.45,2.859,0.358,1.03,1.471,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2017,1,2019.0,0,-2.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,87.5,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,67.03,5.49,4.106,0.36,1.869,1.877,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2018,1,2019.0,0,-1.0,0,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,79.81,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,74.7,2.41,3.477,0.364,0.992,2.121,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2019,1,2019.0,1,0.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,87.5,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,73.63,4.4,3.00266911749847,0.272890589421541,0.9209923488333496,1.808786179243579,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2020,1,2019.0,1,1.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,92.31,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,61.46,10.42,3.0647505065393013,0.3224276149430649,0.880075235234488,1.862247656361748,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2021,1,2019.0,1,2.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,77.88,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,55.56,11.11,3.119,0.485,1.067,1.568,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2022,1,2019.0,1,3.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,72.12,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,77.33,9.33,2.6724,0.4082,0.9927,1.2715,1,1,1,REIT002
reit_extended_same_state_matched,treated,395350,LOCUST GROVE RETIREMENT VILLAGE,PA,2023,1,2019.0,1,4.0,1,REIT002,Omega Healthcare Investors,Consulate / LaVie subset,2019.0,omega_consulate_2019_verified_subset,verified,PA,67.0,LOCUST GROVE RETIREMENT VILLAGE,104.0,77.88,,64.001,10.0,2009.0,2018.0,treated_all_preyears,,75.31,2.47,2.9207,0.3095,0.998,1.6132,1,1,1,REIT002
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2009,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION,120.0,82.5,6.0,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,45.45,14.14,2.6994949494949494,0.3888888888888889,0.5515151515151516,1.7590909090909088,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2010,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION,120.0,87.5,7.0,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,49.52,10.48,3.1028571428571423,0.5700000000000001,0.3666666666666666,2.166190476190476,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2011,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION,120.0,76.67,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,63.04,10.87,3.142,0.833,0.464,1.845,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2012,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION HEALTH AND REHABILITATION CENT,120.0,80.83,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,65.98,8.25,3.21,0.178,0.83,2.202,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2013,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION HEALTH AND REHABILITATION CENT,120.0,76.67,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,71.74,4.35,2.641,0.288,0.476,1.877,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2014,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION HEALTH AND REHABILITATION CENT,120.0,89.17,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,68.22,9.35,3.392,0.596,0.77,2.026,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2015,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION HEALTH AND REHABILITATION CENT,120.0,84.17,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,54.46,8.91,2.862,0.317,0.504,2.041,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2016,0,,0,,0,,,,,,,PA,129.0,BRIARCLIFF PAVILION HEALTH AND REHABILITATION CENT,120.0,83.33,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,41.0,13.0,2.934,0.262,0.609,2.064,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2017,0,,0,,0,,,,,,,PA,129.0,THE GROVE AT IRWIN,120.0,75.83,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,67.03,4.4,3.86,0.675,0.821,2.364,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2018,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,84.17,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,46.53,6.93,3.543242162844519,0.5796405594250723,0.7880361433775898,0.0,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2019,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,89.17,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,85.05,3.74,3.277732421508448,0.4316481486567519,0.8205947620420849,2.025489510809611,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2020,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,79.17,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,89.47,2.11,3.4268238993710685,0.5417812848997825,0.7370002351143242,2.1480423793569625,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2021,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,71.67,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,91.86,1.16,3.094,0.546,0.73,1.817,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2022,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,85.83,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,85.44,4.85,2.5461,0.3737,0.4698,1.7026,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395382,KADIMA REHABILITATION & NURSING AT IRWIN,PA,2023,0,,0,,0,,,,,,,PA,129.0,"GROVE AT NORTH HUNTINGDON, THE",120.0,85.83,,59.98366255144033,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,85.44,4.85,3.5563,0.5693,0.9203,2.0667,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395416,Rosewood Rehabilitation and Nursing Center,PA,2009,0,,0,,0,,,,,,,PA,107.0,REST HAVEN,142.0,90.14,6.0,77.43555555555554,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,78.13,6.25,4.0078125,0.249609375,0.8734375,2.8847656250000004,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395416,Rosewood Rehabilitation and Nursing Center,PA,2010,0,,0,,0,,,,,,,PA,107.0,REST HAVEN,142.0,88.73,5.0,77.43555555555554,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,73.81,10.32,3.3817460317460317,0.2797619047619047,0.8095238095238096,2.2924603174603178,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395416,Rosewood Rehabilitation and Nursing Center,PA,2011,0,,0,,0,,,,,,,PA,107.0,REST HAVEN,142.0,88.03,,77.43555555555554,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,77.6,7.2,3.496,0.218,0.945,2.333,1,0,1,control_same_state_matched
reit_extended_same_state_matched,control,395416,Rosewood Rehabilitation and Nursing Center,PA,2012,0,,0,,0,,,,,,,PA,107.0,REST HAVEN,142.0,95.07,,77.43555555555554,6.0,2009.0,2020.0,control_weighted_pseudocohort_reit,3.0,74.81,8.15,3.044,0.233,0.806,2.005,1,0,1,control_same_state_matched
