ccn_str,ltcfocus_total_beds,ltcfocus_residents,ltcfocus_occupancy_pct,ltcfocus_rn_hprd,ltcfocus_directcare_hprd,baseline_medicaid_share,ltcfocus_medicare_share,baseline_support_years,sample_role,valid_pseudocohorts,analysis_state,facility_name_treatment,treat_year,treated_ever
395135,54.0,2.0,85.88854700854701,1.2692987117014474,3.751168602856673,49.07123456790123,21.063782051282054,,control,3.0,PA,PENNYPACK REHAB AND CARE CENTER,,0
395138,136.0,2.0,96.12433760683761,0.6790946042022852,3.339643661639428,55.05895061728395,16.46647435897436,,control,3.0,PA,MIFFLIN CENTER,,0
395146,78.78846153846155,12.0,94.15510683760685,0.6723360640613142,3.4898489624464446,47.13094650205761,7.54508547008547,,control,3.0,PA,Canterbury Place,,0
395158,154.0,2.0,90.49036324786326,0.37380468438588066,3.424034755957692,69.39211934156378,6.328012820512821,,control,3.0,PA,KADIMA REHABILITATION & NURSING AT GREENVILLE,,0
395164,298.7692307692308,2.0,72.06482905982907,0.6686006167508798,3.6475765777175164,57.66189300411523,6.9126709401709405,,control,3.0,PA,St John specialty Care Center,,0
395166,180.0,4.0,90.1099358974359,0.49822252523935795,3.6616512963761227,77.81905349794238,7.508226495726497,,control,3.0,PA,AVENTURA AT PEMBROOKE,,0
395173,110.0,2.5,90.48948717948718,0.4811479384940468,3.3941776199166473,66.22930041152263,19.7632264957265,,control,3.0,PA,WESTGATE HILLS REHABILITATION AND NURSING CTR,,0
395174,80.0,4.5,81.21260683760684,0.44431008178242604,3.1676683718072,78.219012345679,10.578696581196581,,control,3.0,PA,ABINGTON CREST HEALTHCAREANDREHABILITATION CENTER,,0
395176,100.0,13.0,95.97008547008548,0.5562253238865166,3.3949390455053123,78.75024691358024,6.068482905982906,,control,3.0,PA,Ambler Extended Care Center,,0
395180,105.53418803418803,3.0,93.4579700854701,0.26289222142135654,4.174577839457253,32.51779835390946,7.527991452991453,,control,3.0,PA,CORNWALL MANOR,,0
395182,226.0,3.5,96.07168803418804,0.5091531806139449,3.586198357510372,64.8438683127572,5.075854700854701,,control,3.0,PA,ST JOHN NEUMANN CTR FOR REHAB & HEALTHCARE,,0
395188,130.0,7.0,91.95905982905984,0.5544247338383685,3.249952276474323,62.03104938271605,18.87076923076923,,control,3.0,PA,BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,,0
395194,60.0,9.5,83.76655982905983,1.3627159382320568,5.554970688173249,76.01168724279836,4.788931623931624,,control,3.0,PA,FOX SUBACUTE CENTER,,0
395203,180.0,0.5,87.16963675213675,0.4396903736774001,3.7258223077514536,74.0625514403292,9.036623931623932,,control,3.0,PA,AVENTURA AT PROSPECT,,0
395206,106.00000000000001,3.0,95.22068376068377,0.491127637105241,4.0011495071995355,55.67864197530864,5.273141025641026,,control,3.0,PA,SARAH REED SENIOR LIVING,,0
395217,82.0,1.5,88.78711538461539,0.5840681852145773,3.1924456731512976,62.72386831275722,16.176517094017093,,control,3.0,PA,RICHBORO REHABILITATION & NURSING CENTER,,0
395226,192.06837606837607,3.0,95.79700854700855,0.3064261425668864,3.3253101118230264,76.03635802469135,9.741645299145299,,control,3.0,PA,SPRUCE MANOR NURSING & REHABILITATION CENTER,,0
395227,120.0,10.0,91.62497863247864,0.5249870440938824,3.771775112400788,72.0427160493827,9.66957264957265,,control,3.0,PA,BROOKSIDE HEALTHCARE & REHABILITATION CENTER,,0
395228,48.03846153846154,2.0,85.93775641025641,0.6635997941119893,4.1490379381659865,66.17090534979424,13.664081196581197,,control,3.0,PA,COLE PLACE,,0
395235,51.13782051282052,1.0,78.9018376068376,1.9631605235042735,4.39194123931624,0.0,3.612532051282052,,control,3.0,PA,FOULKEWAYS AT GWYNEDD,,0
395243,61.00000000000001,2.0,90.8788888888889,0.506826695106281,3.3821305941046504,72.37880658436214,11.651431623931625,,control,3.0,PA,LAUREL RIDGE CENTER,,0
395244,192.0,5.5,98.08277777777778,0.28130994469276116,3.551864030154378,58.280061728395054,7.799529914529915,,control,3.0,PA,SAINT PAUL HOMES,,0
395248,103.00000000000001,7.5,93.61568376068377,0.4565067554824793,3.3631283721822536,81.24427983539094,5.80897435897436,,control,3.0,PA,TRANSITIONS HEALTHCARE AUTUMN GROVE CARE CENTER,,0
395250,208.0,2.0,91.5659829059829,0.6615848645051243,3.8126939839832366,56.482736625514406,12.043803418803417,,control,3.0,PA,Holy Family Manor,,0
395260,115.0,2.0,94.53314102564103,0.5256122532057622,3.266114651945699,76.80111111111111,9.122777777777777,,control,3.0,PA,Carbondale Rehabilitation and Healthcare Center,,0
395261,102.0,1.5,93.80475524475526,0.19972187890148418,3.3874946398170858,60.406399176954736,9.789972804972805,,control,3.0,PA,BUFFALO VALLEY LUTHERAN VILLAG,,0
395263,25.0,0.0,58.4,3.7284899521531107,7.747800000000002,0.0,42.304,,control,3.0,PA,MARY EVANS EXTENDED CARE CTR,,0
395264,146.0,2.5,90.75448717948717,0.821242684293015,3.204768713489271,76.42053497942386,11.192564102564104,,control,3.0,PA,JEWEL HEALTHCARE AND REHABILITATION CENTER,,0
395278,106.00000000000001,3.5,93.28752136752138,1.04860487656623,4.495311912900726,50.81444444444444,16.589871794871797,,control,3.0,PA,SAINT JOSEPH VILLA,,0
395279,138.0,10.0,89.87536324786325,0.39126122513375683,3.8166321236921417,61.44888888888889,12.29888888888889,,control,3.0,PA,PINECREST MANOR,,0
395282,273.0,3.0,92.83267094017096,0.41918897761380486,3.856522494144465,66.41720164609052,7.706730769230769,,control,3.0,PA,ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,,0
395285,58.0,5.0,92.4894968919969,0.6297000999437923,3.411289041921293,73.54539094650205,5.991188811188811,,control,3.0,PA,BARNES-KASSON COUNTY HOSPITAL,,0
395292,210.0,4.0,92.71946581196582,0.19625974793568285,3.16109550500709,57.592304526748975,9.384529914529915,,control,3.0,PA,Wesbury United Methodist Commu,,0
395296,244.00000000000003,2.5,89.69871794871796,0.4591207587993887,3.408642712529753,81.80679012345678,5.287628205128206,,control,3.0,PA,MEADOWVIEW REHABILITATION AND NURSING CENTER,,0
395305,53.00000000000001,19.0,95.79425213675214,0.6535164175314714,3.79595728057595,25.916296296296295,13.266175213675213,,control,3.0,PA,CHANDLER HALL HEALTH SERVICES,,0
395307,50.47863247863248,1.5,90.33833333333332,0.5736757741306501,3.9197509794710155,0.0,5.758910256410257,,control,3.0,PA,Kendal At Longwood,,0
395316,48.0,2.0,95.88393162393163,0.575665582296179,3.9391957467280525,55.00621399176955,19.96957264957265,,control,3.0,PA,ST LUKE'S REHABILITATION AND NURSING CENTER,,0
395317,29.0,17.0,70.38512626262627,1.3103859612254753,4.135779965203879,54.20479797979798,28.24450271950272,,control,3.0,PA,SUNBURY COMMUNITY HEALTH AND REHABILITATION CENTER,,0
395318,120.0,4.0,85.82017094017095,0.324928996069199,3.4782826049463784,64.18271604938272,15.26448717948718,,control,3.0,PA,"Green Home, Inc, The",,0
395321,115.51282051282053,1.5,90.15923076923077,0.5698229777523028,4.06240459583051,13.533744855967083,24.875918803418806,,control,3.0,PA,"RYDAL PARK OF PHILADELPHIA PRESBYTERY HOMES, INC",,0
395325,125.87179487179489,5.5,93.95581196581198,0.4514966994272404,4.973915596233478,28.706584362139917,9.567777777777778,,control,3.0,PA,MORAVIAN MANOR,,0
395326,87.0,3.5,95.48916666666668,0.534602173171784,3.902423979501196,65.22156378600823,7.867735042735044,,control,3.0,PA,"ZERBE SISTERS NURSING CENTER,",,0
395328,127.98412698412699,1.0,96.2403083028083,0.3778942307692308,3.8376815984940986,39.714656084656085,7.5885439560439565,,control,3.0,PA,BRETHREN VILLAGE,,0
395329,81.0,4.5,89.80072649572651,1.012521374461471,4.822351665703298,0.0,29.03717948717949,,control,3.0,PA,WILLIAM HOOD DUNWOODY CARE CTR,,0
395330,255.00000000000003,1.5,93.02230769230769,0.30130478788611265,2.6097366663583212,83.11720164609054,5.6457478632478635,,control,3.0,PA,Independence Rehab and Nursing,,0
395332,112.0,2.5,88.12491452991453,0.9518182659376148,3.6443206522328624,61.52650205761316,16.20594017094017,,control,3.0,PA,WAYNE CENTER,,0
395336,130.0,1.0,80.30805555555557,0.5849696107356667,3.937754070842769,32.221481481481476,10.646346153846155,,control,3.0,PA,QUARRYVILLE PRESBYTERIAN RETIREMENT COMMUNITY,,0
395338,296.0,4.5,96.30925213675214,0.5657450625806113,3.6112322955538185,62.110082304526756,7.569294871794873,,control,3.0,PA,IMMACULATEMARYCENTER FOR REHABILITATION&HEALTHCARE,,0
395341,120.0,7.5,96.2040811965812,0.5273796178141696,3.695271344212382,56.82613168724279,20.26527777777778,,control,3.0,PA,ELK HAVEN NURSING HOME,,0
395342,106.25213675213676,1.5,95.68,0.9435559623153863,3.345612625599877,75.56222222222223,11.31931623931624,,control,3.0,PA,HOPKINS CENTER,,0
395343,152.0,3.0,80.71270202020202,0.3998175586441543,4.02946237347935,58.86271604938272,12.336203703703704,,control,3.0,PA,Myerstown Nursing and Rehab LLC,,0
395346,119.0,4.0,91.40970085470086,0.4875342294372608,2.8876956737230715,83.56407407407409,7.631645299145299,,control,3.0,PA,ONYX WELLNESS CENTER,,0
395349,45.0,1.5,92.94382478632478,0.7727770476929161,3.8744642539644767,49.974691358024685,7.998803418803418,,control,3.0,PA,CALVARY FELLOWSHIP HOMES INC,,0
395352,120.0,0.5,89.52066239316241,0.4141801496441417,3.453635573573065,64.59720164609054,14.70198717948718,,control,3.0,PA,BROAD ACRES HEALTH AND REHABILITATION,,0
395355,95.0,7.0,89.52068376068377,0.4892340357987514,3.633728033979126,72.05397119341562,9.546495726495726,,control,3.0,PA,"PAVILION AT BRMC, THE",,0
395356,40.0,2.0,90.44337606837608,0.6372711952026469,3.912160214498304,62.22897119341563,9.560897435897436,,control,3.0,PA,"GUY AND MARY FELT MANOR, INC",,0
395360,180.0,1.0,98.1791452991453,0.445315654613064,3.2645580435688166,78.99329218106995,6.663183760683761,,control,3.0,PA,GERMANTOWN HOME,,0
395361,369.36752136752136,11.0,87.54951175213677,0.3537412683782579,3.4584308111700923,78.02938271604938,3.9218330743330747,,control,3.0,PA,PLEASANT RIDGE MANOR EAST/WEST,,0
395366,115.46581196581198,5.5,59.6449358974359,1.2013281124824406,4.218180003187122,17.483703703703704,35.0415811965812,,control,3.0,PA,PINE RUN HEALTH CENTER,,0
395367,137.0,5.5,94.12942307692309,0.6774383596183248,3.673102357429853,49.27718106995885,15.550405982905982,,control,3.0,PA,OXFORD HEALTH CENTER,,0
395370,140.0,1.0,82.8307905982906,0.776537929138879,4.196444705566073,42.898065843621396,7.195598290598291,,control,3.0,PA,LUTHER WOODS NURSING AND REHABILITATION CENTER,,0
395375,79.0,2.0,92.91517094017095,0.4697453003337352,3.66395283703348,48.577633744855966,10.992243589743591,,control,3.0,PA,SWAIM HEALTH CENTER,,0
395378,134.0,1.5,93.75256410256412,0.4237752015628101,4.043696868429471,55.55880658436214,14.243504273504273,,control,3.0,PA,QUINCY RETIREMENT COMMUNITY,,0
395381,47.0,2.5,77.78648795648796,0.7434696205893054,3.455939741353873,40.00696221473999,29.159349261849265,,control,3.0,PA,VALENCIA WOODS AT ST BARNABAS,,0
395382,120.0,6.5,82.22675213675214,0.4725377837022543,3.098667932147345,59.98366255144034,9.058482905982906,,control,3.0,PA,KADIMA REHABILITATION & NURSING AT IRWIN,,0
395384,275.0,5.5,96.2308547008547,0.24542095986476792,3.639550504656139,84.52343621399177,3.8604273504273507,,control,3.0,PA,POCOPSON HOME,,0
395386,69.0,1.0,97.58352564102564,0.33723497498083316,3.8945097495167977,23.380246913580248,17.54034188034188,,control,3.0,PA,BETHANY VILLAGE RETIREMENT CENTER,,0
395387,67.0,0.5,98.38991452991453,0.4323453238750024,4.079313612812752,72.75460905349794,8.23061965811966,,control,3.0,PA,FULTON COUNTY MEDICAL CENTER,,0
395388,62.52136752136752,1.5,80.00773504273505,0.8368057530066788,4.928519166220251,0.0,7.914252136752137,,control,3.0,PA,Crosslands,,0
395390,121.0,1.5,90.20297008547008,0.3585979063188024,3.779639303297733,53.120658436213986,11.701794871794872,,control,3.0,PA,NOTTINGHAM VILLAGE,,0
395394,131.0,2.0,47.16996260683761,2.157405631205377,6.6668198564825545,0.0,51.69912927350427,,control,3.0,PA,DEVON MANOR,,0
395401,85.0,4.0,94.3392735042735,0.5421827322640588,3.7986617037190133,58.04353909465021,7.475170940170941,,control,3.0,PA,"BALL PAVILION, THE",,0
395404,141.0,5.0,84.60014957264957,0.28917208128339544,3.3671854719964367,82.22181069958847,8.459615384615384,,control,3.0,PA,"LECOM AT PRESQUE ISLE, INC",,0
395405,138.0,3.5,92.56957264957265,0.5810284532780101,3.1178403627814206,67.59621399176953,12.965940170940172,,control,3.0,PA,QUAKERTOWN CENTER,,0
395406,106.00000000000001,1.5,95.95188034188035,0.3996338390921581,3.877691811673147,38.84094650205762,10.67104700854701,,control,3.0,PA,LUTHER ACRES MANOR,,0
395408,130.0,4.0,93.85138888888889,0.6355128197386798,3.754018943674412,69.69388888888889,11.386709401709403,,control,3.0,PA,LAUREL CENTER,,0
395413,120.0,4.5,94.68489316239317,0.5083778898776292,3.5183167883173914,60.90588477366255,6.697200854700855,,control,3.0,PA,WESLEY ENHANCED LIVING PENNYPACK PARK,,0
395416,142.0,5.5,92.400405982906,0.2574326384305225,3.3630308385773704,77.43555555555554,8.424957264957266,,control,3.0,PA,Rosewood Rehabilitation and Nursing Center,,0
395423,146.9102564102564,1.5,82.63012820512822,0.3660996395217134,3.445932865048528,79.50691358024692,7.772179487179487,,control,3.0,PA,CHAMPION CITY NURSING AND REHABILITATION CENTER,,0
395425,206.00000000000003,1.0,92.77871794871795,0.5955857897630178,3.4001698683176484,59.282263374485595,12.663269230769231,,control,3.0,PA,DEER MEADOWS REHABILITATION CENTER,,0
395426,122.80769230769232,3.0,91.15647435897436,0.23907790868996992,2.9133958540173985,65.54993827160493,8.571132478632478,,control,3.0,PA,"PREMIER AT PERRY VILLAGE FOR NURSING AND REHAB, LL",,0
395427,89.0,4.0,93.58991452991452,0.3688599943172841,3.436461270358818,53.6429012345679,8.391410256410257,,control,3.0,PA,LUTHERAN HOME AT HOLLIDAYSBURG,,0
395428,194.0,4.0,91.655,0.22346440946203913,3.1166317294936814,61.83020576131687,11.184102564102563,,control,3.0,PA,NORTHERN DAUPHIN NURSING AND REHABILITATION CENTER,,0
395430,140.0,4.5,93.18551282051283,0.574372956392696,4.185973130854249,63.12283950617284,11.356602564102566,,control,3.0,PA,Dubois Nursing Home,,0
395431,180.0,6.5,94.35694444444445,0.3330302206288797,3.2017459016478726,83.08650205761316,5.316623931623932,,control,3.0,PA,MAJESTIC OAKS REHABILITATION AND NURSING CENTER,,0
395435,408.0,3.5,97.12897435897438,0.5082224862469877,3.502034298545775,81.2335390946502,2.7502564102564104,,control,3.0,PA,Westmoreland Manor,,0
395436,110.0,19.0,88.00871794871796,0.9294250502250454,3.773689774622736,40.708724279835394,22.063717948717947,,control,3.0,PA,HICKORY HOUSE NURSING HOME,,0
395437,100.0,1.0,90.79700854700855,0.4294268613513566,4.992034640622853,40.224650205761314,9.219059829059828,,control,3.0,PA,LEBANON VALLEY BRETHREN HOME,,0
395438,100.0,2.5,90.25427350427351,0.44961734571283823,3.4484912343157714,45.36878600823045,19.734871794871797,,control,3.0,PA,SPIRITRUST LUTHERAN THE VILLAGE AT SHREWSBURY,,0
395445,184.0,1.5,92.32331196581197,0.41341162639979323,4.5101409804219665,26.15121399176955,9.534829059829061,,control,3.0,PA,MESSIAH LIFEWAYS AT MESSIAH VILLAGE,,0
395446,120.0,5.5,92.7483547008547,0.6376499390237169,2.9401306828894445,81.4135390946502,7.453568376068377,,control,3.0,PA,IVORY WELLNESS CENTER,,0
395448,43.0,0.0,80.53623931623932,0.5194823259099576,3.3491431786003676,84.5488477366255,1.1579273504273506,,control,3.0,PA,BUCKTAIL MEDICAL CENTER,,0
395449,239.26068376068378,3.0,95.39818376068376,0.7618899212045078,3.1642555310132057,84.13744855967079,6.192799145299145,,control,3.0,PA,CHAPEL MANOR,,0
395454,467.37820512820514,1.5,92.36707264957265,0.4797063883232461,3.635915445741593,79.4317695473251,4.456837606837607,,control,3.0,PA,PARKHOUSE REHABILITATION AND NURSING CENTER,,0
395458,120.0,1.0,80.70292735042736,0.41484354759432707,3.5541077902605,67.4341975308642,15.968311965811967,,control,3.0,PA,CLARVIEW NURSING AND REHAB CEN,,0
395459,180.0,2.0,94.8497435897436,0.6460060512104912,3.236987591382089,61.49574074074074,16.31034188034188,,control,3.0,PA,CRESTVIEW CENTER,,0
395460,160.0,3.0,95.80527777777777,0.2580336516943914,4.344822396977092,60.42477366255143,9.56309829059829,,control,3.0,PA,CHRIST THE KING MANOR,,0
395461,180.0,2.0,96.84055555555557,0.4563184265131678,3.194349963643494,80.2258230452675,8.580235042735044,,control,3.0,PA,TUCKER HOUSE NURSING AND REHABILITATION CENTER,,0
395465,675.0427350427351,2.0,95.17818376068377,0.4769790560527792,3.3316071186361,85.73960905349796,6.350299145299146,,control,3.0,PA,CEDARBROOK SENIOR CARE AND REHABILITATION,,0
395467,142.45512820512823,2.5,80.21198717948718,0.8671387267595243,3.7398389445825755,21.422962962962963,9.834935897435898,,control,3.0,PA,Cathedral Village,,0
395473,52.621794871794876,1.5,93.69512820512821,1.2870918111612433,4.377352967255695,0.0,5.813311965811966,,control,3.0,PA,Pennswood Village,,0
395475,92.73076923076924,0.5,98.11688034188035,0.29499189290994565,4.9050876479847405,40.5824074074074,8.093568376068376,,control,3.0,PA,HOMELAND CENTER,,0
395476,719.7820512820513,3.0,89.13358974358974,0.3354861354257352,3.514426483779085,73.61475308641975,7.3075,,control,3.0,PA,NORTHAMPTON COUNTY-GRACEDALE,,0
395478,439.0641025641026,4.0,91.9478418803419,0.5472607353323357,3.5503835167210975,97.36242798353908,1.8922222222222225,,control,3.0,PA,PHILADELPHIA NURSING HOME,,0
395479,181.0,0.0,92.03596153846155,0.4666866348059776,3.485382870548755,71.78569958847737,6.218846153846154,,control,3.0,PA,GWYNEDD HEALTHCARE AND REHABILITATION CENTER,,0
395480,143.008547008547,6.0,91.563952991453,0.2849899615909923,3.802863181244588,51.524876543209885,19.07294871794872,,control,3.0,PA,Mahoning Operating LLC,,0
395481,180.0,0.5,96.95805555555557,0.7288921703428262,3.2394397546141738,82.79613168724279,6.752478632478633,,control,3.0,PA,HILLCREST CENTER,,0
395489,121.0,3.5,91.49923076923078,0.3874368178356348,3.41198130899647,71.22625514403292,10.007841880341882,,control,3.0,PA,Corry Manor,,0
395490,120.0,2.5,86.18042735042737,0.6386325973629632,3.4535676512013183,0.0,6.291260683760685,,control,3.0,PA,WILLOWBROOKE COURT-SOUTHAMPTON,,0
395492,60.0,2.0,89.59380341880342,0.9525355127167543,3.6471888913189225,0.0,5.325064102564103,,control,3.0,PA,WILLOWBROOKE COURT SKD CARE CENTER AT LIMA ESTATES,,0
395493,120.0,2.5,84.74155982905984,0.34016906732595176,3.0782645053820823,70.35827160493827,15.146025641025641,,control,3.0,PA,JULIA RIBAUDO EXTENDED CARE CENTER,,0
395494,126.0,1.5,93.94232905982905,0.5121769993118468,3.0395082574163426,63.62197530864198,20.733995726495728,,control,3.0,PA,SLATE BELT HEALTH & REHABILITATION CENTER,,0
395495,96.0,3.0,91.41918803418804,0.782979112771388,3.7414723158597156,0.0,3.502542735042735,,control,3.0,PA,WILLOWBROOKE COURT-SPRING HOUS,,0
395496,40.0,6.5,94.56196581196582,0.9880882030231728,3.6965520764847692,0.0,8.693247863247866,,control,3.0,PA,WILLOWBROOKE CTSKDCARECTR AT FORTWASHINGTONESTATES,,0
395497,90.0,2.5,89.54393162393163,0.7944001586809697,3.5955002347170657,30.367777777777775,14.234551282051282,,control,3.0,PA,"COMMUNITY AT ROCKHILL, THE",,0
395498,60.0,2.0,90.59211538461538,0.8365394561463814,3.798414885222764,22.73452674897119,16.434871794871796,,control,3.0,PA,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,,0
395502,114.82478632478633,3.5,89.37820512820514,0.44928718012485525,4.028343938862785,69.30728395061728,10.456923076923077,,control,3.0,PA,OAKWOOD HEIGHTS VILLAGE,,0
395507,72.0,8.0,97.04970085470086,0.6449194175781504,3.5552776721365307,29.660329218106998,10.347222222222223,,control,3.0,PA,ELM TERRACE GARDENS,,0
395510,59.0,2.5,93.5447435897436,0.534570547122997,4.072660306799683,41.71948559670782,12.613055555555556,,control,3.0,PA,GROVE MANOR,,0
395514,241.76495726495727,5.5,90.71544871794872,0.34544323288069534,3.604246039532063,73.09059670781892,10.405427350427352,,control,3.0,PA,MAYBROOK HILLS REHABILITATION AND HEALTHCARE CENTE,,0
395515,167.7991452991453,22.0,62.485135975135975,2.3908246921755776,6.063290476479628,29.079876543209867,25.0890170940171,,control,3.0,PA,WILLOWCREST,,0
395518,102.0,2.0,92.65036324786325,0.39293039562461046,3.555656811175803,54.730781893004114,13.234679487179488,,control,3.0,PA,COURTYARD GARDENS NURSING AND REHAB CTR,,0
395520,60.0,6.0,96.38100427350429,0.8242807069292618,3.3761018326361905,36.89609053497942,10.747628205128207,,control,3.0,PA,WESLEY ENHANCED LIVING - DOYLESTOWN,,0
395526,157.65384615384616,1.0,93.6516452991453,0.44130869123629735,4.028553785403066,42.3777366255144,12.35794871794872,,control,3.0,PA,CHARLES M. MORRIS NURSING AND,,0
395530,67.0,6.5,93.48702991452993,0.483635241040819,3.6215803332621106,44.86814814814815,17.18309829059829,,control,3.0,PA,Presbyterian Homes-Presby,,0
395533,120.0,4.5,94.48459401709403,0.2964691378354036,3.521351307227688,66.14884773662553,9.79070512820513,,control,3.0,PA,HERITAGE RIDGE SENIOR LIVING AT WINDY HILL,,0
395534,66.0,0.5,93.43117456617458,0.5527405169606027,3.4891759685896697,69.45650205761316,5.635022015022015,,control,3.0,PA,QUALITY LIFE SERVICES - SARVER,,0
395535,87.0,1.0,97.02179487179487,0.4860225047898421,3.633366681389015,92.01995884773662,5.157008547008547,,control,3.0,PA,LAUREL SQUARE HEALTHCARE AND REHABILITATION CENTER,,0
395539,130.30769230769232,2.0,91.42017094017095,0.3752189437426285,4.022711589594142,55.056337448559674,6.7775427350427355,,control,3.0,PA,Saint Anne Home,,0
395545,129.0,4.0,95.38262820512821,0.9436984269032455,3.3846202642377605,75.39551440329217,5.44965811965812,,control,3.0,PA,ACCELA REHAB AND CARE CENTER AT SPRINGFIELD,,0
395549,47.28632478632479,1.0,78.3890170940171,1.5244993878907798,4.768188203334718,2.7834156378600823,23.81200854700855,,control,3.0,PA,SHERWOOD OAKS,,0
395550,90.0,4.0,93.73493589743592,0.42558251395436497,3.740003543151019,54.61524691358024,12.437200854700855,,control,3.0,PA,DR ARTHUR CLIFTON MCKINLEY CTR,,0
395552,96.0,3.0,92.32782051282052,0.6171269560988688,3.9209791224208277,60.08927983539095,11.912072649572652,,control,3.0,PA,BETHLEN HM OF THE HUNGARIAN RF OF AMERICA,,0
395555,120.0,3.0,94.36604700854701,0.7085437262711806,3.170949684239737,70.43769547325104,12.523418803418805,,control,3.0,PA,PENNSBURG MANOR,,0
395557,72.0,0.5,96.08038461538462,0.7525030422108966,4.001820795197581,31.571975308641974,5.15034188034188,,control,3.0,PA,DOCK TERRACE,,0
395558,180.0,2.0,96.11779914529916,0.4908286960219613,3.6910683483751794,65.94327160493827,14.373055555555556,,control,3.0,PA,ST MONICA CENTER FOR REHABILITATION & HEALTHCARE,,0
395559,190.6474358974359,2.0,91.66523504273505,0.3879797181166697,4.224601030017389,41.96351851851851,7.529807692307693,,control,3.0,PA,Trillium Place,,0
395560,453.0,3.5,93.84358974358975,0.5586729698485298,4.426701283286384,59.806481481481484,8.138183760683763,,control,3.0,PA,MASONIC VILLAGE AT ELIZABETHTOWN,,0
395561,58.0,4.0,85.07079059829061,0.6434609919998979,3.4738859704502,58.4198353909465,7.657777777777778,,control,3.0,PA,REFORMED PRESBYTERIAN HOME,,0
395562,138.61538461538464,5.0,97.00326923076923,0.35084319923967927,3.582831372594167,34.440514403292184,12.728247863247864,,control,3.0,PA,TEL HAI RETIREMENT COMMUNITY,,0
395563,124.0,4.5,94.75168803418804,0.4917712339213499,3.5497353445271855,63.86584362139918,6.596111111111111,,control,3.0,PA,Morrisons Cove Home,,0
395566,120.0,4.0,91.43074786324787,0.4176554371398911,3.9047193756809655,69.27300411522634,15.832457264957267,,control,3.0,PA,HIGHLAND MANOR REHABILITATION AND NURSING CENTER,,0
395568,131.0,2.0,92.48348290598291,0.6580948828975217,4.026973983904074,48.17316872427983,13.903867521367522,,control,3.0,PA,JULIA POUND CARE CENTER,,0
395570,138.0,3.0,92.86702991452992,0.29082367553345306,3.4260098570469655,73.65860082304526,8.292948717948718,,control,3.0,PA,MILTON REHABILITATION AND NURSING CENTER,,0
395571,138.0,2.5,91.87598290598291,0.5110903095033311,4.136101446178073,65.37183127572017,9.0933547008547,,control,3.0,PA,MUNCY PLACE,,0
395572,121.0,4.0,94.71113247863249,0.3874214438960254,3.2890446389151293,67.35374485596708,6.384123931623932,,control,3.0,PA,FAIRVIEW MANOR,,0
395575,82.0,2.0,97.5732264957265,0.5284805412784606,3.3702323013475617,63.076790123456796,9.272564102564102,,control,3.0,PA,"GARDENS AT STEVENS, THE",,0
395577,288.0,4.5,91.19963675213675,0.2776502463596875,4.116381817521939,76.94683127572017,4.520213675213675,,control,3.0,PA,PREMIER WASHINGTON REHABILITATION AND NURSING CTR,,0
395579,85.0,4.5,83.92000000000002,0.37161507936507937,2.9753531746031747,80.93333333333334,9.44,,control,3.0,PA,CAMBRIDGE SPRINGS REHABILITATION & NURSING CENTER,,0
395582,297.0,4.0,88.70433760683761,0.3002836260283345,3.2558100940157604,78.75598765432099,14.759893162393164,,control,3.0,PA,MOUNTAIN CITY NURSING & REHABILITATION CENTER,,0
395583,159.0,1.0,87.01423076923078,0.9293449881144135,4.669029802624182,97.44104938271605,1.1057478632478632,,control,3.0,PA,SOUTH MOUNTAIN RESTORATION CEN,,0
395585,120.0,1.0,83.89754273504273,0.5714367971700357,3.4305461266951713,58.37495884773663,10.118247863247863,,control,3.0,PA,TRANSITIONS HEALTHCARE NORTH HUNTINGDON,,0
395587,130.0,0.0,87.54388888888889,0.5314330215126501,3.4234326657924594,61.59477366255144,19.769423076923076,,control,3.0,PA,MEADOWS NURSING AND REHABILITATION CENTER,,0
395591,60.0,3.0,95.57047008547009,0.7172294951948625,3.230250632168478,24.118641975308645,13.096175213675215,,control,3.0,PA,LUTHER CREST NURSING FACILITY,,0
395595,150.0,1.0,94.67730769230769,0.6948532123048364,3.3995980473613217,82.63189300411523,6.779679487179488,,control,3.0,PA,"BELVEDERE CENTER, GENESIS HEALTHCARE, THE",,0
395596,197.02564102564105,0.5,89.55581196581197,0.4818011539037388,3.4668860876707517,30.420576131687245,11.694294871794872,,control,3.0,PA,BRIDGEVILLE REHABILITATION & CARE CENTER,,0
395597,47.0,7.5,97.33878205128207,0.6418869631758789,3.5324885479549493,38.394979423868314,7.876217948717949,,control,3.0,PA,Pickering Manor Home,,0
395599,47.782051282051285,9.0,61.13811965811966,0.8895991837316781,5.039964701879475,0.0,22.06352564102564,,control,3.0,PA,BLOUGH HEALTH CARE CENTER INC,,0
395602,183.0,1.5,93.86036324786325,0.40432813314517224,3.6306940820274196,61.017078189300406,14.185491452991453,,control,3.0,PA,WESLEY VILLAGE,,0
395603,120.0,5.0,92.53217948717949,0.5340359152436933,2.9795669762234622,75.83004115226338,6.874017094017094,,control,3.0,PA,CARING HEIGHTS COMMUNITY CARE & REHAB CTR,,0
